gene_id	paired_ABC284_1	paired_oxIs12_2	paired_ABC16_2	paired_oxIs12_1	paired_ABC291_1	paired_ABC291_2	paired_ABC16_1	paired_ABC284_2
WBGene00014324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014375	30.0	49.0	39.0	47.0	44.0	32.0	38.0	14.0
WBGene00014376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014454	476.0	0.0	402.0	450.0	1559.0	1117.0	316.0	597.0
WBGene00014455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014472	219.0	1.0	114.0	255.0	789.0	494.0	136.0	340.0
WBGene00014473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014505	1168.0	1080.0	913.0	1287.0	1503.0	1495.0	960.0	1904.0
WBGene00014506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014516	144.32	91.11	69.21	24.58	262.9	187.31	93.54	272.86
WBGene00014517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014562	21.0	23.0	37.0	20.0	22.0	35.0	38.0	80.0
WBGene00014563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014569	1.0	0.0	6.0	0.0	0.0	3.0	0.0	4.0
WBGene00014570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014576	209.0	229.0	218.0	200.0	190.0	205.0	247.0	242.0
WBGene00014577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014613	196.0	169.0	177.0	157.0	193.0	195.0	193.0	303.0
WBGene00014614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014615	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
WBGene00014616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014641	8.0	26.0	22.0	21.0	6.0	15.0	21.0	16.0
WBGene00014643	24.0	29.0	10.0	9.0	21.0	26.0	15.0	24.0
WBGene00014644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014660	24.0	26.0	22.0	18.0	7.0	23.0	31.0	14.0
WBGene00014663	3.0	8.0	2.0	6.0	17.0	2.0	4.0	12.0
WBGene00014664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014665	679.0	1218.0	923.0	1041.0	451.0	494.0	977.0	315.0
WBGene00014666	916.18	1176.0	902.42	823.0	1537.5	1007.96	921.96	1279.56
WBGene00014667	1216.0	1221.0	1048.0	846.0	1532.0	1217.0	983.0	1787.0
WBGene00014668	1.32	9.01	12.0	21.0	14.0	6.0	9.45	14.52
WBGene00014669	376.0	516.0	415.0	655.0	554.0	498.0	380.0	635.0
WBGene00014670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014672	2.0	0.0	0.0	1.0	5.0	9.0	2.0	2.0
WBGene00014673	4.04	0.0	0.0	0.0	1.67	0.0	2.0	2.64
WBGene00014674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
